,loan_data_targets_test,y_hat_test_proba,y_hat_test
152818,1,0.7445309499938965,0
120584,1,0.9965129821773393,1
113203,1,0.9913579671791296,1
91000,1,0.7042261159699347,0
164241,1,0.9714631782098044,1
33890,1,0.9873614854061258,1
38737,1,0.9833416791977094,1
155240,1,0.9884438327353398,1
37307,1,0.9126925024279997,1
38756,1,0.8608668964889404,0
89810,1,0.9711627149683907,1
156712,1,0.9886949478470051,1
147510,1,0.9781165732111373,1
38259,0,0.25491775989884286,0
152874,1,0.9510392611192826,1
117681,1,0.9829586680051333,1
160874,1,0.9833317754581613,1
26200,1,0.9201511984058146,1
15402,1,0.9772960962539843,1
113478,1,0.9870127814520792,1
72612,1,0.90100449109723,1
76210,1,0.9593466960486275,1
163842,1,0.9330016094398403,1
19383,1,0.9115100399873691,1
66525,1,0.9952136174243403,1
162134,1,0.9811916926351879,1
53106,1,0.9979515799125875,1
62530,1,0.9719760410448154,1
56425,1,0.9993395280021649,1
35715,1,0.9771307978228951,1
28577,1,0.9888570956518196,1
35345,1,0.6877420756671229,0
151764,1,0.984006077891588,1
122507,1,0.9936909365453501,1
106493,1,0.9916222466157816,1
39880,1,0.904673985677936,1
88530,1,0.9873989053120725,1
128343,1,0.999402566609847,1
125238,1,0.9960511794495428,1
153297,1,0.9981567231313152,1
47396,1,0.9991477452864235,1
27086,1,0.9906777100826931,1
44382,0,0.8450369931247448,0
37679,1,0.9498335736662322,1
65971,1,0.9792120188154744,1
132667,1,0.9603049718080873,1
101017,1,0.9850873478193816,1
95136,1,0.9957057156755562,1
37043,1,0.9839734446890718,1
156824,1,0.991152782393395,1
128282,0,0.016809772452418055,0
34201,1,0.9126857156620433,1
47605,1,0.9960474647537895,1
138423,1,0.8795445671040296,0
119588,1,0.944594340101885,1
26477,1,0.8956547068124214,0
50350,1,0.9712790003340667,1
125991,1,0.8885930908828636,0
40833,1,0.991946342281648,1
75744,1,0.994862231201543,1
153632,1,0.9872070495830794,1
137370,1,0.9954735995315939,1
31404,1,0.8868187307349303,0
52094,1,0.9218387214440876,1
90355,1,0.9920834510879859,1
3706,1,0.9921020878860567,1
67523,1,0.9416650401980826,1
46635,1,0.9988647202524077,1
253,1,0.9930898053419781,1
20581,1,0.9660296936123713,1
148193,1,0.9700789328842091,1
59692,1,0.9941503827352721,1
64047,1,0.8447345937787756,0
127807,1,0.998893109167814,1
59602,0,0.7986810580026971,0
135608,1,0.9994141310066507,1
123897,1,0.9242943639166831,1
4573,1,0.9281606349297996,1
136743,1,0.9605757036599509,1
100030,0,0.003400081481938676,0
121144,1,0.9778948891860753,1
6063,0,0.9521165027525871,1
22522,1,0.9622380602424557,1
104098,1,0.9880645456652014,1
50918,1,0.900097670800254,1
71134,1,0.9498122275973585,1
51526,0,0.04001032457937065,0
97658,1,0.945065108393612,1
132535,1,0.930687799170508,1
105953,1,0.9640390084123048,1
44948,0,0.6533138873663995,0
6225,1,0.9923259883126418,1
22012,1,0.9990732761409336,1
6848,1,0.9068327455059406,1
122502,1,0.9795298226011496,1
109895,1,0.9960929620889666,1
31732,1,0.9703071530171136,1
115982,1,0.9796389835441013,1
115128,1,0.9465818722345082,1
58528,0,0.15734142435085516,0
135351,1,0.9902948342607594,1
33317,1,0.9829440503796445,1
69366,1,0.9910965610242137,1
91752,1,0.8264916996996179,0
32156,1,0.9965851896489957,1
73929,0,0.8207900048166012,0
50937,1,0.9423414681389141,1
81952,1,0.9976243361406906,1
59065,1,0.887516864944877,0
5142,1,0.8919481583222933,0
85982,1,0.9489857441260515,1
51294,1,0.9432355793024637,1
130791,1,0.9965071691707601,1
95078,1,0.9712160384335743,1
66441,1,0.9819485689640634,1
140136,1,0.8853120434318446,0
110292,1,0.9897004714747385,1
130559,0,0.03677957580485926,0
108452,1,0.8988862311592463,0
29351,1,0.9628093314558945,1
3054,1,0.9895739278337446,1
48678,1,0.6775071266830998,0
113181,1,0.998333162066724,1
16018,1,0.990398945020328,1
61167,1,0.9877637026947045,1
69675,1,0.9959659829902452,1
145356,1,0.9834343729977281,1
156888,1,0.9187835081206266,1
57198,1,0.9984389424934595,1
12734,1,0.982487601754779,1
77383,1,0.7281240799617918,0
48927,1,0.9980188805314071,1
35648,1,0.9871363617562938,1
10105,1,0.9920541312124926,1
67386,1,0.9775171826349144,1
143590,0,0.2791581025111552,0
131532,0,0.019870075694022802,0
20293,1,0.9442540652923535,1
144911,1,0.9834955603909096,1
98638,1,0.941828591213163,1
53668,1,0.9640506711172759,1
73718,1,0.9515034982293695,1
31988,1,0.9634588179343959,1
38148,1,0.8551303982072511,0
61346,0,0.08150652866749587,0
133330,1,0.9472178159082334,1
57111,1,0.6660701883747041,0
34493,1,0.9888994480976034,1
116921,1,0.9048823293519176,1
76430,1,0.9919867341932349,1
132043,1,0.9949322323361524,1
45379,1,0.9849312675939943,1
133672,1,0.9927988371622054,1
113916,1,0.9762323566974824,1
163518,1,0.9683817897345383,1
102043,1,0.995980980152643,1
85546,1,0.9994950370089797,1
54582,1,0.997990066701159,1
59101,1,0.9741628846879921,1
148838,1,0.9654020095288793,1
39318,1,0.9944762700862325,1
65185,1,0.9966274274746759,1
4845,1,0.9996977945198317,1
44027,1,0.9954580240218265,1
157258,1,0.9991178344158917,1
8275,1,0.7080918714280596,0
49788,1,0.9196086858021075,1
93410,1,0.98007399228648,1
145028,1,0.9740185887372163,1
39531,1,0.9829577370355228,1
119379,1,0.9842686468956136,1
6851,1,0.9930795361799165,1
69692,1,0.986222111847349,1
96979,1,0.9995725065811403,1
148885,1,0.9913944906511909,1
76464,1,0.9941759626348438,1
129286,1,0.9692560842219712,1
138031,1,0.9358320389239806,1
54548,1,0.9890069903914739,1
9937,1,0.9813152530606933,1
109267,0,0.012061190100377482,0
52560,1,0.9971284163361391,1
50560,1,0.25069295132995506,0
97459,1,0.9921124803545674,1
90090,1,0.9933326550487287,1
132225,1,0.9586033466483616,1
65627,1,0.9864982512234762,1
34119,1,0.9857141371931973,1
102525,1,0.9784354492910773,1
158614,1,0.9884343420004663,1
112142,1,0.9432608154700297,1
61738,1,0.9722590078684767,1
12386,1,0.9156385170347908,1
38171,1,0.9243327625443665,1
16928,1,0.9959368800537377,1
92465,1,0.9693906005981502,1
3409,1,0.9850618269890085,1
26788,1,0.9294703474684206,1
140784,1,0.9964500031371704,1
55639,1,0.9623810533022975,1
116133,1,0.9641106865055934,1
4006,1,0.9797202591909829,1
62646,1,0.9845335532621913,1
116625,1,0.9961740457207534,1
8184,1,0.9654204348778564,1
8929,1,0.9829752033960871,1
108660,0,0.009090000984588644,0
148659,1,0.9996201438783031,1
42311,0,0.031645605968103806,0
163013,1,0.9983961134937115,1
128954,1,0.9617615720934896,1
88398,0,0.5606675575639248,0
66201,0,0.07598221780311563,0
25294,0,0.10510987709534206,0
71740,1,0.9613068924726424,1
138530,1,0.9919190948341693,1
151774,1,0.9154414875780665,1
44404,1,0.9990906658081539,1
66872,1,0.9930434519854893,1
8573,1,0.872155847056316,0
36315,0,0.013071677012745836,0
32533,0,0.9763313914218426,1
56612,1,0.9910811344654782,1
46190,1,0.9713434889026471,1
54882,1,0.9256605524026204,1
49022,1,0.9712284398751553,1
10553,1,0.9888845083262181,1
116710,1,0.9937603220502262,1
123175,1,0.9872384896487497,1
30041,1,0.9705768576899886,1
40740,1,0.9814652296921158,1
122934,1,0.9822372517231847,1
12838,1,0.998593799620881,1
11023,1,0.9938163843936955,1
113820,1,0.9925287848359996,1
44459,1,0.8605490560471643,0
72648,0,0.9610528518188656,1
4371,1,0.8807634704934185,0
37802,1,0.9846739733044607,1
152239,1,0.97720763536439,1
51564,1,0.99544649718238,1
56885,1,0.9808862243054455,1
67462,1,0.998529391225808,1
117957,1,0.9344354088889532,1
29083,1,0.998874543837839,1
123471,1,0.9656616091936222,1
79021,1,0.9978887074438619,1
133665,1,0.9781954650689286,1
7594,0,0.07859397400009771,0
135029,1,0.9917925836538455,1
94715,1,0.9167460472896285,1
22287,1,0.7913107816622947,0
148491,1,0.8826277424767949,0
32704,1,0.9853273468636315,1
59571,1,0.9930016401249893,1
96607,1,0.9850510290295644,1
66786,0,0.8442888246803596,0
19935,1,0.9937054642792862,1
3231,1,0.9897841733649669,1
34987,1,0.9861276667014746,1
7937,1,0.899037183692153,0
20736,1,0.8515735152231625,0
39846,1,0.9761320031254963,1
61779,1,0.9959348590886566,1
157083,1,0.9028387993898563,1
70716,1,0.9901024195532533,1
46511,1,0.9144886115299942,1
145156,1,0.942454916840782,1
144283,1,0.977189082026183,1
6587,1,0.9956690987909171,1
24197,1,0.9729144936030233,1
24392,1,0.9574239504520802,1
4566,0,0.6936229690707346,0
37103,1,0.9640150714091034,1
159146,0,0.37615980523671544,0
144265,1,0.9913442046070763,1
60363,1,0.9985292586550425,1
111777,1,0.9971280459709896,1
31189,1,0.993104004065,1
96864,1,0.9213151655249565,1
10052,0,0.17622611194765989,0
33424,1,0.9979799899442984,1
77480,0,0.049758102313960335,0
125216,1,0.9843027090575939,1
31178,1,0.9530620201657887,1
147025,1,0.9904151060301116,1
2247,1,0.9717738459974612,1
34919,1,0.8780095759522787,0
43065,0,0.4746124100960216,0
107466,1,0.9981094978493764,1
18791,1,0.9929518634567561,1
95020,1,0.998651149495963,1
120712,1,0.9904668030999876,1
125052,1,0.9792725936948914,1
24397,1,0.9956690739546691,1
151453,0,0.03279407969978041,0
107626,1,0.8782343234088169,0
160551,1,0.9872473927485239,1
61549,1,0.9930298886078109,1
1678,0,0.7445124295280013,0
113731,1,0.9589411559731489,1
30102,1,0.984389853328728,1
88359,0,0.16220248448189337,0
103921,1,0.997061645547168,1
57131,1,0.9987857503635483,1
131552,1,0.9918375134134565,1
4083,1,0.32638905390706313,0
160537,1,0.9887547984467665,1
144388,1,0.9701555999047887,1
73851,1,0.989921231493223,1
51232,1,0.9332580651472725,1
8179,1,0.9765865289280403,1
129143,1,0.9420159492909553,1
16573,1,0.9757007927343176,1
35052,0,0.43188941343855575,0
130192,1,0.7949317533320066,0
28658,1,0.9881162258474795,1
116174,1,0.9533924673043092,1
69302,1,0.9908848536272794,1
2942,1,0.9520745063091145,1
158388,1,0.9617425930289335,1
75144,1,0.8993105524115067,0
83706,1,0.9917621102595261,1
79600,1,0.9848352628426312,1
151414,1,0.9856401653486648,1
89629,1,0.9995899877264275,1
123591,1,0.9564663355228761,1
132601,1,0.9831328391199181,1
99111,1,0.9992857811231662,1
76145,1,0.8971760690896275,0
60918,1,0.9915969666049813,1
89219,0,0.052311556598249376,0
5915,1,0.9707570057552574,1
53919,1,0.9926188932728431,1
146369,1,0.9992605003924914,1
145399,1,0.9913010748912517,1
141148,1,0.5433523069088237,0
114988,1,0.9979903364477913,1
65933,0,0.9620870031830179,1
94559,1,0.9731779155427268,1
129515,1,0.1728760387441464,0
149757,1,0.7931914703679384,0
52129,1,0.9886351083334778,1
53598,0,0.5393088431270513,0
70039,1,0.9945478629885117,1
130822,1,0.8952932424445346,0
99328,0,0.21260765511874008,0
43954,1,0.9932927778178637,1
19306,1,0.9887125629043118,1
119502,1,0.9993140562021224,1
31272,1,0.9880541148148854,1
80794,1,0.9854477650868548,1
145418,1,0.9559903002756791,1
154630,1,0.9936402017176049,1
148166,1,0.9744352057885591,1
26723,1,0.4151841656742159,0
138706,0,0.9876063672738845,1
102672,0,0.9128725605153754,1
116944,1,0.9963548900212708,1
79322,1,0.9635727314515357,1
81285,1,0.9696027630580786,1
57330,1,0.9939611488442732,1
127678,1,0.9910435609411591,1
121974,1,0.946275157988708,1
63983,1,0.7553801051108374,0
1786,1,0.9950645758688761,1
145209,1,0.9539867803759841,1
105223,1,0.9522779510995099,1
125097,1,0.7400488668835395,0
25970,0,0.6915432230832712,0
63233,1,0.9972594162918191,1
19594,0,0.6768975461385188,0
26388,1,0.9430141660986759,1
126200,1,0.9920255918188647,1
124944,1,0.9974660060075474,1
125078,1,0.975589169934745,1
152244,1,0.8069493481969986,0
84836,1,0.9871518764585462,1
60021,1,0.9976361380493961,1
77400,1,0.9704357103427448,1
138691,1,0.9776818250357161,1
76804,1,0.9989979563143082,1
88242,1,0.9919436319143342,1
25291,1,0.9936187212342329,1
70194,0,0.809113616060595,0
24683,1,0.9986969301990481,1
125392,1,0.9761400966352971,1
66628,1,0.9807661639694636,1
6128,1,0.9793992861821642,1
78321,1,0.8885715315599325,0
1070,1,0.9217620441047119,1
105049,1,0.9908758434477001,1
151225,1,0.9859431913000175,1
39625,1,0.8016727060190307,0
100330,1,0.970083322868376,1
78699,1,0.9441971718693286,1
68555,1,0.9947695409360394,1
62581,1,0.9832077422879368,1
153435,1,0.9875163253181221,1
3702,1,0.9819509277787442,1
84497,1,0.9973456097224044,1
28786,0,0.8435383204310356,0
28552,1,0.9990037410349834,1
142881,1,0.8551706174644234,0
158351,1,0.9991989156284407,1
132501,1,0.989643074274102,1
25971,1,0.9977847744658166,1
1113,1,0.9867850893509262,1
118225,1,0.9671272634689327,1
136179,1,0.8912438592726036,0
108210,1,0.973079500810734,1
87463,1,0.9253501075225063,1
144609,1,0.9440044825100062,1
137875,1,0.9803808859967188,1
278,0,0.00038353904323526597,0
85430,1,0.9967683268902123,1
17115,1,0.9759385946642515,1
16555,1,0.9820391697885098,1
120156,1,0.9477579921659868,1
139031,1,0.9990310292087543,1
98147,1,0.9486734969812376,1
112445,1,0.9357887877526806,1
154255,1,0.9956621855337748,1
21797,1,0.99661483723919,1
29403,1,0.9221826962782442,1
35677,1,0.9658962106485763,1
51524,1,0.9618946734259962,1
116614,0,0.03502446120541245,0
133321,1,0.992301616359876,1
131328,1,0.9894649550777488,1
123043,1,0.971124616040414,1
136153,1,0.954751570728518,1
5880,1,0.9943088565102239,1
118994,1,0.6969095623164908,0
113361,0,0.07461458510897584,0
147599,1,0.9270833657802262,1
104251,1,0.9834784171103919,1
97335,1,0.9650960471658478,1
121864,1,0.9653753780307373,1
51923,1,0.99341713724646,1
41894,0,0.006633868584567926,0
39087,1,0.9774537044153334,1
22034,1,0.9967590164684439,1
138829,1,0.9963497178551746,1
154606,1,0.9376573743806641,1
132226,1,0.9899257643571845,1
163042,1,0.914936566893068,1
17507,1,0.9966293680404733,1
150435,1,0.9894525948477725,1
47188,1,0.9918567855837144,1
28453,1,0.9237412671396765,1
32378,1,0.9953475767761609,1
38340,1,0.9734274393849389,1
63145,1,0.9950716601174592,1
52295,1,0.9963933793284971,1
107523,1,0.9608192665175658,1
99865,1,0.9860861760238276,1
18732,1,0.8749938752554376,0
56989,1,0.9397443234921117,1
61052,1,0.9933076570767132,1
124344,1,0.9750581050959776,1
153850,1,0.9824220815102155,1
110291,1,0.9990821813347671,1
10134,1,0.976601696078574,1
114980,1,0.9816930920040878,1
98455,1,0.9968629587591118,1
87065,0,0.7601643762066925,0
100534,1,0.9957506813150342,1
46547,1,0.9579520810053513,1
24171,1,0.9722149590615411,1
19889,1,0.883201955582619,0
59459,0,0.045645951860899446,0
85427,1,0.9978522423588828,1
63734,1,0.9969659201556504,1
30657,1,0.9966394122119198,1
96413,1,0.9968301056216383,1
64726,1,0.9264242207624126,1
113083,0,0.9532518442823763,1
126525,1,0.945089728981562,1
3451,1,0.9882255895539065,1
109059,1,0.8888219282146302,0
120540,1,0.9949896988706632,1
151043,1,0.9766437168960916,1
59138,0,0.7870073234134951,0
125879,1,0.9966467358958203,1
50347,1,0.9539646028053205,1
46022,1,0.9939485086802996,1
61934,0,0.22679091553461472,0
53878,1,0.8394135446174541,0
7025,1,0.9941088632522767,1
162899,1,0.9976911874509532,1
161591,1,0.9282301173584615,1
162401,1,0.9749852024200275,1
11868,0,0.029649346866031837,0
29452,1,0.9816046485043909,1
22869,0,0.12329654752851825,0
97969,1,0.9948161746960403,1
57927,1,0.946948839557149,1
15559,1,0.9803674882146391,1
48885,1,0.996344227375539,1
10702,1,0.48553205666178173,0
78910,1,0.9887742850652738,1
116844,1,0.9855945949437468,1
42354,1,0.9841328506625382,1
98641,1,0.9454709211080796,1
69325,1,0.908345557497342,1
103199,1,0.9166736693172964,1
109594,0,0.20579473454963612,0
99367,0,0.7627044842137388,0
131399,1,0.995069992850424,1
41808,0,0.11246615970938634,0
66240,1,0.7316094408043518,0
59756,1,0.996948208372054,1
45644,1,0.9867626701266725,1
85492,1,0.9990281719600207,1
29027,1,0.9996853126690408,1
24034,1,0.9496633400739183,1
112526,1,0.9976869682729642,1
159051,1,0.9809542703991151,1
46420,0,0.9789495217515493,1
42858,1,0.9961750248599299,1
143362,1,0.9828333504638328,1
88480,1,0.8327367829773159,0
61536,1,0.9955394849532682,1
148481,1,0.711832613202854,0
27090,1,0.9971990334223074,1
18057,1,0.9787557291748307,1
149230,1,0.9315356411699113,1
93861,1,0.9968181090619586,1
88898,0,0.26485631808539006,0
42966,1,0.9853365808823914,1
95871,0,0.020829261200231926,0
78018,1,0.9895912311956542,1
163974,1,0.5628049069869441,0
132485,1,0.8827377383443238,0
21810,1,0.9975151624305265,1
62495,1,0.9922474467157677,1
8284,1,0.994884753296387,1
14403,1,0.9496335428618284,1
119771,0,0.042757177680732394,0
33267,1,0.9802883323963398,1
137806,1,0.99768054174077,1
58714,1,0.9643938967319452,1
53695,1,0.9137128534900756,1
111523,1,0.9652363031079662,1
1078,1,0.9887818878779415,1
16798,1,0.9827186259924926,1
7133,1,0.9927786108508371,1
9226,1,0.987973404373138,1
27844,1,0.9980181825374624,1
24864,1,0.9809560806659673,1
42866,1,0.9951583631711813,1
143537,1,0.9939473105044923,1
120467,1,0.9885757738539241,1
101076,1,0.9944927339612635,1
73714,1,0.9886232555124396,1
149777,1,0.970893595393853,1
71182,1,0.9987303841049946,1
90997,1,0.9901751005488294,1
75957,1,0.9766095312144418,1
80328,1,0.9890792152131823,1
121197,1,0.8292859250278667,0
13918,1,0.9921912653426537,1
26154,1,0.9803700959602789,1
120571,0,0.14917590024605568,0
148445,1,0.8836955554622485,0
36712,1,0.9828028281063343,1
67896,1,0.9863447559198895,1
120255,0,0.7019891404843704,0
122151,1,0.8272964319509173,0
95756,1,0.975945433388344,1
94097,0,0.7293859685542771,0
18794,1,0.8810498727383224,0
43362,1,0.9836583992395065,1
162566,1,0.9783483890267398,1
156364,1,0.9516494007256756,1
71348,1,0.928479943371736,1
65792,1,0.923956345717422,1
92059,1,0.9936727848969638,1
88393,1,0.9374512465459538,1
157095,0,0.016337576285563003,0
119862,1,0.9434470937409335,1
145277,1,0.9977523844715639,1
47831,1,0.9873079989684234,1
20495,1,0.9912837742628297,1
161200,1,0.9752016173192384,1
11207,1,0.9970319795617613,1
12466,1,0.9946565367539132,1
92943,1,0.984817012858472,1
74496,1,0.9745359150613166,1
37457,1,0.9953968402745984,1
101586,1,0.8524385324937653,0
69255,1,0.9921020657424339,1
48059,1,0.9898937570890008,1
146195,1,0.9961642322122276,1
161860,1,0.9596140526146433,1
87731,1,0.9997112764626667,1
81762,1,0.8750466046945032,0
61926,1,0.7411620872633127,0
17504,1,0.8794919979753374,0
39407,1,0.985481808673802,1
129127,1,0.9736380510978798,1
58927,1,0.9834442169118497,1
20741,0,0.052893859155146175,0
56366,1,0.9195480186873609,1
111768,1,0.9702360726420421,1
153973,1,0.9983430616206205,1
88139,1,0.9163501078707218,1
129051,1,0.9374123235923948,1
33624,0,0.12397850581654805,0
142654,1,0.9606808576559973,1
34137,1,0.9704572015048788,1
133094,1,0.9917664280046256,1
132862,1,0.986200656060712,1
97151,1,0.8539075389309382,0
96293,0,0.8387358284852502,0
69582,1,0.9530787395228789,1
98298,1,0.540764006444016,0
129668,1,0.9927667788687735,1
21594,1,0.9043870070101261,1
27631,1,0.9843652306860976,1
70547,1,0.9895423320531285,1
136874,1,0.9983295727803888,1
72031,1,0.994291421353365,1
160266,1,0.9916061495844986,1
120416,0,0.014319437054146789,0
44155,1,0.9968920592780823,1
16258,1,0.9693561281505545,1
54392,1,0.956035958826664,1
67070,0,0.07889122886773632,0
80597,0,0.18536032520874296,0
149542,0,0.9197578428277133,1
5266,1,0.9565125736540153,1
92857,1,0.005146151296663208,0
119442,0,0.2514638602720801,0
124309,0,0.0270992689401689,0
71109,1,0.9975639296374507,1
4697,1,0.9866129227033517,1
96206,1,0.9884320202392096,1
160791,1,0.9435227797109355,1
10693,1,0.9896090693744377,1
142411,1,0.9831152979300661,1
102,1,0.9729809135955724,1
136562,1,0.9855003207860906,1
159798,0,0.3408566977269195,0
7533,1,0.993569925663349,1
54344,1,0.8043126876845494,0
34159,1,0.8759759870635185,0
65377,1,0.9860464580173759,1
160714,1,0.9561721232823293,1
133575,1,0.9815113884208803,1
49784,1,0.7731949059264293,0
161070,0,0.543187209462409,0
23082,1,0.9842142835181562,1
121383,1,0.9921224182922642,1
45908,1,0.9947253131682073,1
137226,1,0.9997433621746687,1
106175,1,0.9988256468997626,1
17181,0,0.06371632126928964,0
23075,1,0.889381343993065,0
144481,1,0.993430575530732,1
6044,1,0.9715252090391865,1
32933,1,0.9728720716093598,1
81148,1,0.9882708654777831,1
130639,1,0.9969167928811381,1
26333,1,0.7976096085103888,0
158805,0,0.004320903772463993,0
95171,1,0.8779745658718926,0
36303,1,0.9591272856180373,1
71159,0,0.8793910357935459,0
112585,0,0.051670653998153834,0
145021,1,0.9022966865252434,1
49372,1,0.9897294238263576,1
131330,1,0.9770819775432439,1
35478,1,0.9841388023180102,1
121105,1,0.9860857404725303,1
94012,1,0.9975538550347458,1
49143,0,0.02516422528083225,0
104942,1,0.9733429739140733,1
141550,1,0.9428792382670587,1
160127,1,0.9074172393051885,1
110608,1,0.9710748178168231,1
20587,1,0.9675921023824728,1
104987,0,0.3161025563109255,0
26609,1,0.9891963744582944,1
24947,1,0.9715760593583825,1
39581,1,0.9799736925976417,1
128316,1,0.9988718176854342,1
126494,1,0.8817299495402349,0
7618,1,0.9595080591032885,1
18862,1,0.9944272473105792,1
92907,1,0.808489919768283,0
51143,1,0.9245065392620445,1
55230,1,0.9485482616802539,1
151328,1,0.9774590296059681,1
80871,0,0.008273246281543632,0
134272,1,0.7733285000666456,0
37001,0,0.1607934460220093,0
105656,1,0.9898581381208819,1
69044,0,0.2808539866724311,0
84998,1,0.9752885926010797,1
2939,1,0.9820179231907574,1
88897,1,0.9683483827125531,1
48670,1,0.9882665069900485,1
115308,1,0.9687761757531473,1
116721,1,0.9002018809774146,1
117623,1,0.9792800344277592,1
102553,1,0.9495859024054079,1
73480,1,0.9822988050563246,1
84509,1,0.984937118182953,1
66856,1,0.9984441327840008,1
156492,1,0.7842486696088291,0
138951,0,0.1757745194922849,0
62345,1,0.9989962346797516,1
28816,1,0.7656843355601641,0
15955,1,0.9986671813811633,1
5538,0,0.45775581978813035,0
150700,1,0.9143086037992058,1
72770,1,0.9786521711606881,1
98017,1,0.9961397127639179,1
133787,1,0.7614136884254099,0
139928,0,0.0044477310653460965,0
66362,1,0.9184988751320462,1
91411,1,0.9906018390977691,1
26604,1,0.9971678628637971,1
134066,1,0.9980752675601022,1
7287,1,0.9858018864812753,1
40330,1,0.9590343910282438,1
117161,1,0.9942120475026349,1
32421,1,0.9962699265309518,1
111790,1,0.997410419243737,1
55025,1,0.9971366947741293,1
142869,0,0.16271610976896686,0
24480,1,0.990639177771013,1
159534,1,0.9890510615945867,1
56095,1,0.9960912733365826,1
89337,1,0.9994641545630473,1
112641,0,0.6680753458111999,0
105926,0,0.34352171124447284,0
7539,1,0.9852885408701463,1
40564,1,0.9883979229541698,1
73940,1,0.9464842617965008,1
154787,1,0.9966640266530522,1
78818,1,0.98573900222541,1
112997,0,0.9799263794773339,1
55260,1,0.9792317775671017,1
136001,1,0.7814342905265704,0
142810,1,0.9654197349152173,1
143641,1,0.9932008862300883,1
23889,1,0.9742131420431649,1
39232,1,0.9722927900655345,1
96224,1,0.996118175125674,1
93707,1,0.9859002083379167,1
33232,1,0.875551680004514,0
82809,1,0.9950142405007933,1
93684,1,0.9579878927137265,1
117721,1,0.9869245784246019,1
112653,1,0.9264988342434997,1
162366,1,0.13819951175384754,0
164269,1,0.9669548156189783,1
45909,1,0.9460627277802655,1
163247,0,0.3354720483907602,0
133125,1,0.9780806168045901,1
16046,1,0.9764729230008817,1
62579,1,0.9965218252390384,1
74957,1,0.9784187633951031,1
104935,1,0.9288714353978381,1
159619,0,0.200060245284718,0
96489,1,0.9966694020365374,1
101374,1,0.9909915509694792,1
150908,1,0.998681110440673,1
150627,1,0.9954177581395209,1
155254,1,0.9668136560089015,1
40877,1,0.995469342971176,1
53099,1,0.9789555103039521,1
766,1,0.8536146948918245,0
58632,1,0.9821282977718543,1
142980,0,0.9928953575042299,1
152494,1,0.9880182943615237,1
43945,1,0.9991596786086154,1
81926,1,0.985798768401038,1
125223,1,0.9949302942880245,1
41641,1,0.9994706120616241,1
8327,1,0.8965965655445369,0
76613,1,0.971706006944729,1
11223,1,0.9821455726271258,1
139055,1,0.8622861363440029,0
120247,1,0.9575073241207817,1
145806,1,0.958332735328197,1
122345,1,0.9260740696986994,1
108485,1,0.9535643757365608,1
50809,1,0.9921187319722771,1
137256,1,0.9022655019229198,1
18881,1,0.6449777686988922,0
60518,1,0.9823075396333912,1
5904,0,0.18531199983451932,0
28121,1,0.98809793892636,1
119229,1,0.9777478392973544,1
79278,1,0.8702385275051648,0
118779,1,0.9255823749499192,1
76332,1,0.9043823416957097,1
92375,1,0.9922029556439457,1
39488,1,0.9392323417194349,1
104439,1,0.9081648674188495,1
72179,1,0.9980365537882879,1
146373,1,0.8749847437225117,0
134452,1,0.999553381879501,1
147850,1,0.9903577260454914,1
111544,1,0.9937632754777105,1
103475,1,0.9800705353119541,1
108921,0,0.027913443273229564,0
51366,1,0.9833144131921147,1
43163,1,0.9664081059160011,1
163976,1,0.9694311172802074,1
48790,1,0.9981230309925676,1
87654,1,0.9875810175831711,1
22383,1,0.8797908100978786,0
16991,1,0.982354233222796,1
74433,1,0.9949427040322565,1
68850,1,0.9903103679155122,1
137259,1,0.9591836883155779,1
67022,1,0.9801281091273939,1
107839,1,0.7558322892579651,0
136815,0,0.4701581101170177,0
57396,1,0.9742727568474105,1
22882,1,0.9983889408498396,1
117226,1,0.9756036962332768,1
125666,1,0.9891689790050634,1
64310,1,0.9634229663844722,1
142567,0,0.2204495874431662,0
115243,0,0.8633663692635435,0
92840,1,0.9979192728002352,1
38700,1,0.9730445829885451,1
128015,1,0.10813755247165442,0
136560,1,0.8889592144017916,0
51374,0,0.06902584634030362,0
148175,1,0.995650196402333,1
9692,1,0.9766208293531611,1
161569,1,0.9441768649537365,1
133215,1,0.9889477598968429,1
118393,1,0.9527601770800589,1
26121,1,0.9169833104048073,1
59351,1,0.9967826800521223,1
1750,1,0.9938809912598014,1
99743,1,0.9950784063985083,1
161920,1,0.9889908732445862,1
143560,1,0.9971466902022327,1
121917,0,0.3350805563646788,0
131287,1,0.9877250992621271,1
31966,0,0.06937730087852863,0
145026,1,0.8899563337493068,0
163907,1,0.9766685074807234,1
130726,0,0.718101842158555,0
82226,1,0.9939239959598104,1
73350,1,0.9676340896724991,1
66104,1,0.9774467348083729,1
160457,1,0.999598578107665,1
64858,1,0.960641547688063,1
146976,0,0.9531622458406608,1
107362,1,0.9784572114115136,1
23595,1,0.9714726085689717,1
30401,1,0.9977863391346292,1
145840,1,0.9348681409362825,1
26891,0,0.9704717313191777,1
92930,1,0.98612023511149,1
150118,1,0.9378230804324449,1
20567,1,0.9633335065677485,1
74807,1,0.9710372910314942,1
124524,0,0.05223281094111429,0
66519,1,0.9556895589532681,1
150166,1,0.6483757157237532,0
101158,1,0.9545958213012352,1
9423,1,0.9452510284326165,1
22349,1,0.9954748968362767,1
42336,1,0.7538935168678192,0
111490,1,0.9949353010292938,1
154089,1,0.9908702133263495,1
57804,1,0.9661253873912671,1
122285,1,0.9959871677319732,1
